crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,black,lstat,medv,age_missing,dis_missing,rad_missing,tax_missing,ptratio_missing,zn_squared,indus_squared,chas_squared,nox_squared,rm_squared,indus_cubed,chas_cubed,indus_log,nox_log,zn*age_m,indus*medv,age*lstat,age*medv
0.01301,35.0,1.52,0.0,0.442,7.241,49.3,7.0379,1.0,284.0,15.5,394.74,5.49,32.7,0.0,0.0,0.0,0.0,0.0,1225.0,2.3104,0.0,0.195364,52.432081,3.5118080000000003,0.0,0.41871033485818504,-0.816445396904439,0.0,49.70400000000001,270.657,1612.1100000000001
0.02498,0.0,11.075723140495867,0.0,0.518,6.54,59.7,6.2669,1.0,422.0,15.9,389.96,8.65,16.5,0.0,0.0,0.0,0.0,0.0,0.0,122.67164308491564,0.0,0.268324,42.7716,1358.67715599825,0.0,2.4047556086524833,-0.657780036722654,0.0,182.74943181818182,516.4050000000001,985.0500000000001
0.02543,55.0,3.78,0.0,0.484,6.696,56.4,5.7321,5.0,370.0,17.6,396.9,7.18,23.9,0.0,0.0,0.0,0.0,0.0,3025.0,14.2884,0.0,0.234256,44.836416,54.01015199999999,0.0,1.3297240096314962,-0.7256703722655053,0.0,90.34199999999998,404.952,1347.9599999999998
0.03049,55.0,3.78,0.0,0.484,6.874,28.1,6.4654,5.0,370.0,17.6,387.97,4.61,31.2,0.0,0.0,0.0,0.0,0.0,3025.0,14.2884,0.0,0.234256,47.251875999999996,54.01015199999999,0.0,1.3297240096314962,-0.7256703722655053,0.0,117.93599999999999,129.54100000000003,876.72
0.03113,0.0,4.39,0.0,0.442,6.014,48.5,8.0136,3.0,352.0,18.8,385.64,10.53,17.5,0.0,0.0,0.0,0.0,0.0,0.0,19.2721,0.0,0.195364,36.168196,84.60451899999998,0.0,1.47932922708708,-0.816445396904439,0.0,76.82499999999999,510.705,848.75
0.06162,0.0,4.39,0.06932773109243698,0.442,5.898,52.3,8.0136,3.0,352.0,18.8,364.61,12.67,17.2,0.0,0.0,0.0,0.0,0.0,0.0,19.2721,0.004806334298425253,0.195364,34.786404,84.60451899999998,0.00033321225178158266,1.47932922708708,-0.816445396904439,0.0,75.508,662.641,899.56
0.0187,85.0,4.15,0.0,0.429,6.516,27.7,3.7756248434238,4.0,351.0,17.9,392.43,6.36,23.1,0.0,1.0,0.0,0.0,0.0,7225.0,17.222500000000004,0.0,0.18404099999999998,42.458256,71.47337500000002,0.0,1.423108334242607,-0.8462983600541201,0.0,95.86500000000001,176.172,639.87
0.01501,80.0,2.01,0.06932773109243698,0.435,6.635,29.7,8.344,4.0,280.0,17.0,390.94,5.99,24.5,0.0,0.0,0.0,0.0,0.0,6400.0,4.040099999999999,0.004806334298425253,0.189225,44.023225,8.120600999999997,0.00033321225178158266,0.6981347220709843,-0.8324092478934529,0.0,49.245,177.903,727.65
0.02899,40.0,1.25,0.0,0.429,6.939,34.5,8.7921,1.0,335.0,19.7,389.85,5.89,26.6,0.0,0.0,0.0,0.0,0.0,1600.0,1.5625,0.0,0.18404099999999998,48.149721,1.953125,0.0,0.22314355131420976,-0.8462983600541201,0.0,33.25,203.20499999999998,917.7
0.06211,40.0,1.25,0.0,0.429,6.49,44.4,3.7756248434238,1.0,335.0,18.459748427672956,396.9,5.98,22.9,0.0,1.0,0.0,0.0,1.0,1600.0,1.5625,0.0,0.18404099999999998,42.1201,1.953125,0.0,0.22314355131420976,-0.8462983600541201,0.0,28.625,265.512,1016.7599999999999
0.0795,60.0,1.69,0.0,0.411,6.579,35.9,10.7103,4.0,411.0,18.3,370.78,5.49,22.588259109311743,0.0,0.0,0.0,0.0,0.0,3600.0,2.8560999999999996,0.0,0.168921,43.283241,4.826809,0.0,0.5247285289349821,-0.8891620644859025,0.0,38.174157894736844,197.091,810.9185020242916
0.07244,60.0,1.69,0.0,0.411,5.884,18.5,10.7103,9.471933471933472,411.0,18.3,392.33,7.79,18.6,0.0,0.0,1.0,0.0,0.0,3600.0,2.8560999999999996,0.0,0.168921,34.621456,4.826809,0.0,0.5247285289349821,-0.8891620644859025,0.0,31.434,144.115,344.1
0.01709,90.0,2.02,0.0,0.41,6.728,36.1,12.1265,5.0,187.0,17.0,384.46,4.5,30.1,0.0,0.0,0.0,0.0,0.0,8100.0,4.0804,0.0,0.16809999999999997,45.265983999999996,8.242408000000001,0.0,0.7030975114131134,-0.8915981192837836,0.0,60.80200000000001,162.45000000000002,1086.6100000000001
0.04301,80.0,1.91,0.0,0.413,5.663,21.9,10.5857,4.0,334.0,22.0,382.8,8.05,18.2,0.0,0.0,0.0,0.0,0.0,6400.0,3.6481,0.0,0.17056899999999997,32.069569,6.967870999999999,0.0,0.6471032420585384,-0.8843076860211043,0.0,34.762,176.29500000000002,398.58
0.10659,80.0,1.91,0.0,0.413,5.936,19.5,10.5857,4.0,334.0,22.0,376.04,5.57,20.6,0.0,0.0,0.0,0.0,0.0,6400.0,3.6481,0.0,0.17056899999999997,35.236095999999996,6.967870999999999,0.0,0.6471032420585384,-0.8843076860211043,0.0,39.346000000000004,108.61500000000001,401.70000000000005
8.98296,0.0,18.1,1.0,0.5545696016771489,6.212,97.4,2.1222,24.0,666.0,20.2,377.73,17.6,17.8,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,1.0,0.30754744310435156,38.588944,5929.741000000002,1.0,2.89591193827178,-0.5895629585591444,0.0,322.18000000000006,1714.2400000000002,1733.7200000000003
3.8497,0.0,18.1,1.0,0.77,6.281852697095436,91.0,2.5052,24.0,666.0,20.2,391.34,13.27,21.7,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,1.0,0.5929,39.46167330800521,5929.741000000002,1.0,2.89591193827178,-0.2613647641344075,0.0,392.77000000000004,1207.57,1974.7
5.20177,0.0,18.1,1.0,0.77,6.127,83.4,2.7227,24.0,666.0,20.2,395.43,11.48,22.7,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,1.0,0.5929,37.540129,5929.741000000002,1.0,2.89591193827178,-0.2613647641344075,0.0,410.87,957.4320000000001,1893.18
4.26131,0.0,18.1,0.0,0.77,6.281852697095436,81.3,2.5091,24.0,666.0,20.2,390.74,12.67,22.6,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.5929,39.46167330800521,5929.741000000002,0.0,2.89591193827178,-0.2613647641344075,0.0,409.06000000000006,1030.071,1837.38
4.54192,0.0,18.1,0.0,0.77,6.398,88.0,2.5182,9.471933471933472,666.0,20.2,374.56,7.79,25.0,0.0,0.0,1.0,0.0,0.0,0.0,327.61000000000007,0.0,0.5929,40.934403999999994,5929.741000000002,0.0,2.89591193827178,-0.2613647641344075,0.0,452.50000000000006,685.52,2200.0
3.83684,0.0,18.1,0.0,0.77,6.251,68.53488372093024,2.2955,24.0,666.0,20.2,350.65,14.19,19.9,1.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.5929,39.07500100000001,5929.741000000002,0.0,2.89591193827178,-0.2613647641344075,0.0,360.19,972.5100000000001,1363.8441860465116
3.67822,0.0,18.1,0.0,0.77,5.362,96.2,2.1036,24.0,666.0,20.2,380.79,10.19,20.8,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.5929,28.751044,5929.741000000002,0.0,2.89591193827178,-0.2613647641344075,0.0,376.48,980.278,2000.96
4.22239,0.0,18.1,1.0,0.77,5.803,89.0,1.9047,24.0,666.0,20.2,353.04,14.64,16.8,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,1.0,0.5929,33.674808999999996,5929.741000000002,1.0,2.89591193827178,-0.2613647641344075,0.0,304.08000000000004,1302.96,1495.2
3.47428,0.0,18.1,1.0,0.718,8.78,82.9,1.9047,24.0,410.7060041407868,20.2,354.55,5.29,21.9,0.0,0.0,0.0,1.0,0.0,0.0,327.61000000000007,1.0,0.515524,77.0884,5929.741000000002,1.0,2.89591193827178,-0.33128570993391293,0.0,396.39,438.54100000000005,1815.51
4.55587,0.0,18.1,0.0,0.718,6.281852697095436,68.53488372093024,1.6132,24.0,666.0,20.2,354.7,12.711470588235294,27.5,1.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.515524,39.46167330800521,5929.741000000002,0.0,2.89591193827178,-0.33128570993391293,0.0,497.75000000000006,871.1791586867306,1884.7093023255816
3.69695,0.0,18.1,0.0,0.718,4.963,91.4,1.7523,24.0,666.0,20.2,316.03,14.0,22.588259109311743,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.515524,24.631369,5929.741000000002,0.0,2.89591193827178,-0.33128570993391293,0.0,408.84748987854255,1279.6000000000001,2064.5668825910934
13.5222,11.758298755186722,18.1,0.06932773109243698,0.631,3.863,100.0,1.5106,24.0,666.0,20.2,131.42,13.33,23.1,0.0,0.0,0.0,0.0,0.0,138.2575896162256,327.61000000000007,0.004806334298425253,0.398161,14.922769,5929.741000000002,0.00033321225178158266,2.89591193827178,-0.4604494164409239,0.0,418.11000000000007,1333.0,2310.0
4.89822,0.0,18.1,0.06932773109243698,0.631,4.97,100.0,1.3325,24.0,666.0,20.2,375.52,3.26,50.0,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.004806334298425253,0.398161,24.700899999999997,5929.741000000002,0.00033321225178158266,2.89591193827178,-0.4604494164409239,0.0,905.0000000000001,326.0,5000.0
5.66998,0.0,18.1,1.0,0.631,6.683,68.53488372093024,1.3567,24.0,666.0,20.2,375.33,3.73,50.0,1.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,1.0,0.398161,44.662489,5929.741000000002,1.0,2.89591193827178,-0.4604494164409239,0.0,905.0000000000001,255.6351162790698,3426.744186046512
6.53876,0.0,18.1,1.0,0.631,7.016,97.5,1.2024,24.0,666.0,20.2,392.05,2.96,50.0,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,1.0,0.398161,49.224256,5929.741000000002,1.0,2.89591193827178,-0.4604494164409239,0.0,905.0000000000001,288.6,4875.0
9.2323,0.0,18.1,0.0,0.631,6.216,68.53488372093024,1.1691,24.0,666.0,20.2,366.15,9.53,50.0,1.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.398161,38.638656000000005,5929.741000000002,0.0,2.89591193827178,-0.4604494164409239,0.0,905.0000000000001,653.1374418604652,3426.744186046512
8.26725,0.0,18.1,1.0,0.668,5.875,89.6,1.1296,24.0,666.0,18.459748427672956,347.88,8.88,50.0,0.0,0.0,0.0,0.0,1.0,0.0,327.61000000000007,1.0,0.44622400000000007,34.515625,5929.741000000002,1.0,2.89591193827178,-0.40346710544549125,0.0,905.0000000000001,795.648,4480.0
11.1081,0.0,18.1,0.0,0.668,4.906,100.0,1.1742,24.0,666.0,20.2,396.9,34.77,13.8,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.44622400000000007,24.068835999999997,5929.741000000002,0.0,2.89591193827178,-0.40346710544549125,0.0,249.78000000000003,3477.0000000000005,1380.0
18.4982,0.0,18.1,0.0,0.668,4.138,100.0,1.137,24.0,666.0,20.2,396.9,37.97,13.8,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.44622400000000007,17.123044,5929.741000000002,0.0,2.89591193827178,-0.40346710544549125,0.0,249.78000000000003,3797.0,1380.0
19.6091,0.0,18.1,0.0,0.671,7.313,97.9,1.3163,24.0,666.0,20.2,396.9,12.711470588235294,15.0,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.45024100000000006,53.479969,5929.741000000002,0.0,2.89591193827178,-0.3989861420104552,0.0,271.5,1244.4529705882353,1468.5
15.288,0.0,18.1,0.0,0.671,6.649,93.3,1.3449,24.0,666.0,20.2,363.02,23.24,13.9,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.45024100000000006,44.209201,5929.741000000002,0.0,2.89591193827178,-0.3989861420104552,0.0,251.59000000000003,2168.292,1296.87
9.82349,0.0,18.1,0.0,0.671,6.794,98.8,1.358,24.0,666.0,20.2,396.9,21.24,13.3,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.45024100000000006,46.158435999999995,5929.741000000002,0.0,2.89591193827178,-0.3989861420104552,0.0,240.73000000000002,2098.5119999999997,1314.04
23.6482,0.0,18.1,0.0,0.5545696016771489,6.38,96.2,1.3861,24.0,666.0,20.2,396.9,23.69,13.1,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.30754744310435156,40.7044,5929.741000000002,0.0,2.89591193827178,-0.5895629585591444,0.0,237.11,2278.978,1260.22
17.8667,0.0,18.1,0.0,0.671,6.223,100.0,1.3861,24.0,666.0,20.2,393.74,21.78,10.2,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.45024100000000006,38.725729,5929.741000000002,0.0,2.89591193827178,-0.3989861420104552,0.0,184.62,2178.0,1019.9999999999999
88.9762,0.0,11.075723140495867,0.0,0.671,6.968,91.9,1.4165,24.0,666.0,20.2,396.9,17.21,10.4,0.0,0.0,0.0,0.0,0.0,0.0,122.67164308491564,0.0,0.45024100000000006,48.553024,1358.67715599825,0.0,2.4047556086524833,-0.3989861420104552,0.0,115.18752066115702,1581.5990000000002,955.7600000000001
15.8744,11.758298755186722,18.1,0.0,0.671,6.545,99.1,1.5192,24.0,666.0,20.2,396.9,21.08,10.9,0.0,0.0,0.0,0.0,0.0,138.2575896162256,327.61000000000007,0.0,0.45024100000000006,42.837025,5929.741000000002,0.0,2.89591193827178,-0.3989861420104552,0.0,197.29000000000002,2089.028,1080.19
9.18702,0.0,18.1,0.0,0.7,5.536,68.53488372093024,1.5804,24.0,666.0,18.459748427672956,396.9,23.6,11.3,1.0,0.0,0.0,0.0,1.0,0.0,327.61000000000007,0.0,0.48999999999999994,30.647295999999997,5929.741000000002,0.0,2.89591193827178,-0.35667494393873245,0.0,204.53000000000003,1617.4232558139538,774.4441860465117
7.99248,0.0,18.1,0.0,0.7,5.52,100.0,1.5331,24.0,666.0,20.2,396.9,24.56,12.3,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.48999999999999994,30.470399999999994,5929.741000000002,0.0,2.89591193827178,-0.35667494393873245,0.0,222.63000000000002,2456.0,1230.0
20.0849,0.0,18.1,0.0,0.7,4.368,91.2,1.4395,24.0,666.0,20.2,285.83,30.63,8.8,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.48999999999999994,19.079424000000003,5929.741000000002,0.0,2.89591193827178,-0.35667494393873245,0.0,159.28000000000003,2793.456,802.5600000000001
16.8118,0.0,18.1,0.0,0.7,5.277,98.1,1.4261,24.0,666.0,20.2,396.9,30.81,7.2,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.48999999999999994,27.846729,5929.741000000002,0.0,2.89591193827178,-0.35667494393873245,0.0,130.32000000000002,3022.461,706.3199999999999
24.3938,0.0,18.1,0.0,0.7,4.652,100.0,1.4672,24.0,666.0,20.2,396.9,28.28,10.5,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.48999999999999994,21.641104000000002,5929.741000000002,0.0,2.89591193827178,-0.35667494393873245,0.0,190.05,2828.0,1050.0
22.5971,0.0,18.1,0.0,0.5545696016771489,5.0,89.5,1.5184,24.0,666.0,20.2,396.9,12.711470588235294,7.4,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.30754744310435156,25.0,5929.741000000002,0.0,2.89591193827178,-0.5895629585591444,0.0,133.94000000000003,1137.6766176470587,662.3000000000001
14.3337,0.0,18.1,0.0,0.7,4.88,100.0,1.5895,24.0,666.0,20.2,372.92,30.62,10.2,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.48999999999999994,23.8144,5929.741000000002,0.0,2.89591193827178,-0.35667494393873245,0.0,184.62,3062.0,1019.9999999999999
8.15174,0.0,18.1,0.06932773109243698,0.7,5.39,98.9,1.7281,24.0,666.0,20.2,396.9,20.85,11.5,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.004806334298425253,0.48999999999999994,29.052099999999996,5929.741000000002,0.00033321225178158266,2.89591193827178,-0.35667494393873245,0.0,208.15,2062.065,1137.3500000000001
6.96215,0.0,18.1,0.0,0.7,5.713,97.0,1.9265,24.0,666.0,20.2,394.43,17.11,22.588259109311743,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.48999999999999994,32.638369000000004,5929.741000000002,0.0,2.89591193827178,-0.35667494393873245,0.0,408.84748987854255,1659.6699999999998,2191.061133603239
5.29305,0.0,18.1,0.0,0.7,6.051,82.5,2.1678,24.0,666.0,18.459748427672956,378.38,18.76,23.2,0.0,0.0,0.0,0.0,1.0,0.0,327.61000000000007,0.0,0.48999999999999994,36.614601,5929.741000000002,0.0,2.89591193827178,-0.35667494393873245,0.0,419.92,1547.7,1914.0
11.5779,0.0,18.1,0.0,0.7,5.036,97.0,1.77,24.0,666.0,20.2,396.9,12.711470588235294,9.7,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.48999999999999994,25.361295999999996,5929.741000000002,0.0,2.89591193827178,-0.35667494393873245,0.0,175.57,1233.0126470588234,940.9
8.64476,0.0,18.1,0.0,0.693,6.193,68.53488372093024,1.7912,9.471933471933472,666.0,20.2,396.9,15.17,13.8,1.0,0.0,1.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4802489999999999,38.353249,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,249.78000000000003,1039.6741860465117,945.7813953488373
13.3598,0.0,18.1,0.0,0.693,6.281852697095436,94.7,1.7821,24.0,666.0,20.2,396.9,16.35,12.7,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4802489999999999,39.46167330800521,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,229.87,1548.3450000000003,1202.69
8.71675,0.0,18.1,0.0,0.693,6.471,98.8,3.7756248434238,24.0,666.0,20.2,391.98,17.12,13.1,0.0,1.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4802489999999999,41.873841,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,237.11,1691.4560000000001,1294.28
5.87205,0.0,18.1,0.0,0.693,6.405,96.0,1.6768,24.0,666.0,20.2,396.9,19.37,12.5,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4802489999999999,41.024025,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,226.25000000000003,1859.52,1200.0
7.67202,0.0,18.1,0.06932773109243698,0.693,5.747,98.9,1.6334,24.0,666.0,20.2,393.1,19.92,8.5,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.004806334298425253,0.4802489999999999,33.028009,5929.741000000002,0.00033321225178158266,2.89591193827178,-0.3667252797922339,0.0,153.85000000000002,1970.0880000000002,840.6500000000001
38.3518,0.0,18.1,0.0,0.693,5.453,100.0,1.4896,24.0,666.0,20.2,396.9,30.59,5.0,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4802489999999999,29.735209000000005,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,90.5,3059.0,500.0
9.91655,0.0,18.1,0.0,0.693,5.852,77.8,1.5004,24.0,666.0,20.2,338.16,29.97,6.3,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4802489999999999,34.245904,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,114.03,2331.6659999999997,490.14
25.0461,0.0,18.1,0.0,0.693,5.987,100.0,1.5888,24.0,666.0,20.2,396.9,26.77,5.6,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4802489999999999,35.844169,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,101.36,2677.0,560.0
14.2362,0.0,18.1,0.06932773109243698,0.693,6.343,100.0,1.5741,24.0,666.0,20.2,396.9,20.32,7.2,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.004806334298425253,0.4802489999999999,40.233649,5929.741000000002,0.00033321225178158266,2.89591193827178,-0.3667252797922339,0.0,130.32000000000002,2032.0,720.0
9.59571,0.0,18.1,0.0,0.693,6.404,100.0,1.639,24.0,666.0,20.2,376.11,20.31,12.1,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4802489999999999,41.011216,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,219.01000000000002,2030.9999999999998,1210.0
24.8017,11.758298755186722,18.1,0.0,0.693,5.349,96.0,1.7028,24.0,666.0,20.2,396.9,19.77,8.3,0.0,0.0,0.0,0.0,0.0,138.2575896162256,327.61000000000007,0.0,0.4802489999999999,28.611801000000003,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,150.23000000000002,1897.92,796.8000000000001
41.5292,0.0,18.1,0.0,0.693,5.531,85.4,1.6074,24.0,666.0,20.2,329.46,27.38,8.5,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4802489999999999,30.591960999999998,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,153.85000000000002,2338.252,725.9000000000001
67.9208,0.0,18.1,0.0,0.693,5.683,100.0,1.4254,24.0,666.0,20.2,384.97,22.98,5.0,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4802489999999999,32.296489,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,90.5,2298.0,500.0
20.7162,0.0,18.1,0.0,0.659,4.138,100.0,1.1781,24.0,666.0,20.2,370.22,23.34,11.9,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.43428100000000003,17.123044,5929.741000000002,0.0,2.89591193827178,-0.41703174447962976,0.0,215.39000000000001,2334.0,1190.0
11.9511,0.0,18.1,0.0,0.5545696016771489,5.608,100.0,1.2852,24.0,666.0,20.2,332.09,12.13,27.9,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.30754744310435156,31.449663999999995,5929.741000000002,0.0,2.89591193827178,-0.5895629585591444,0.0,504.99,1213.0,2790.0
7.40389,0.0,18.1,0.0,0.597,5.617,97.9,1.4547,24.0,666.0,20.2,314.64,26.4,17.2,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.356409,31.550689,5929.741000000002,0.0,2.89591193827178,-0.515838165589535,0.0,311.32,2584.56,1683.88
14.4383,0.0,18.1,0.0,0.597,6.852,100.0,1.4655,24.0,666.0,20.2,179.36,19.78,27.5,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.356409,46.949904000000004,5929.741000000002,0.0,2.89591193827178,-0.515838165589535,0.0,497.75000000000006,1978.0,2750.0
51.1358,0.0,18.1,0.0,0.597,5.757,100.0,1.413,24.0,666.0,20.2,2.6,10.11,15.0,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.356409,33.143049,5929.741000000002,0.0,2.89591193827178,-0.515838165589535,0.0,271.5,1011.0,1500.0
14.0507,0.0,18.1,0.0,0.597,6.657,100.0,1.5275,24.0,666.0,20.2,35.05,21.22,17.2,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.356409,44.315649,5929.741000000002,0.0,2.89591193827178,-0.515838165589535,0.0,311.32,2122.0,1720.0
18.811,0.0,18.1,0.0,0.597,4.628,100.0,1.5539,24.0,666.0,20.2,28.79,34.37,17.9,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.356409,21.418384,5929.741000000002,0.0,2.89591193827178,-0.515838165589535,0.0,323.99,3436.9999999999995,1789.9999999999998
28.6558,0.0,18.1,0.0,0.597,5.155,100.0,1.5894,24.0,666.0,20.2,210.97,20.08,16.3,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.356409,26.574025000000002,5929.741000000002,0.0,2.89591193827178,-0.515838165589535,0.0,295.03000000000003,2007.9999999999998,1630.0
45.7461,0.0,18.1,0.0,0.693,4.519,100.0,1.6582,24.0,666.0,20.2,88.27,36.98,7.0,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4802489999999999,20.421361,5929.741000000002,0.0,2.89591193827178,-0.3667252797922339,0.0,126.70000000000002,3697.9999999999995,700.0
18.0846,0.0,18.1,0.0,0.679,6.434,100.0,1.8347,24.0,666.0,20.2,27.25,29.05,7.2,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4610410000000001,41.396356000000004,5929.741000000002,0.0,2.89591193827178,-0.3871341514234409,0.0,130.32000000000002,2905.0,720.0
10.8342,0.0,18.1,0.0,0.679,6.782,90.8,1.8195,24.0,666.0,20.2,21.57,25.79,7.5,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4610410000000001,45.995524,5929.741000000002,0.0,2.89591193827178,-0.3871341514234409,0.0,135.75,2341.732,681.0
25.9406,0.0,18.1,0.0,0.679,5.304,89.1,1.6475,9.471933471933472,666.0,20.2,127.36,26.64,10.4,0.0,0.0,1.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4610410000000001,28.132416000000003,5929.741000000002,0.0,2.89591193827178,-0.3871341514234409,0.0,188.24,2373.624,926.64
73.5341,0.0,18.1,0.0,0.679,5.957,100.0,1.8026,24.0,666.0,20.2,16.45,20.62,8.8,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.4610410000000001,35.485849,5929.741000000002,0.0,2.89591193827178,-0.3871341514234409,0.0,159.28000000000003,2062.0,880.0000000000001
11.8123,11.758298755186722,18.1,0.0,0.718,6.824,76.5,1.794,24.0,666.0,20.2,356.93633744855964,22.74,8.4,0.0,0.0,0.0,0.0,0.0,138.2575896162256,327.61000000000007,0.0,0.515524,46.566976,5929.741000000002,0.0,2.89591193827178,-0.33128570993391293,0.0,152.04000000000002,1739.61,642.6
11.0874,0.0,18.1,0.0,0.718,6.411,100.0,1.8589,24.0,410.7060041407868,20.2,318.75,15.02,16.7,0.0,0.0,0.0,1.0,0.0,0.0,327.61000000000007,0.0,0.515524,41.10092099999999,5929.741000000002,0.0,2.89591193827178,-0.33128570993391293,0.0,302.27000000000004,1502.0,1670.0
7.02259,0.0,18.1,0.0,0.718,6.006,95.3,1.8746,24.0,666.0,20.2,319.98,15.7,14.2,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.515524,36.072036000000004,5929.741000000002,0.0,2.89591193827178,-0.33128570993391293,0.0,257.02,1496.2099999999998,1353.26
12.0482,0.0,18.1,0.0,0.614,5.648,87.6,1.9512,24.0,666.0,20.2,356.93633744855964,14.1,20.8,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.376996,31.899903999999996,5929.741000000002,0.0,2.89591193827178,-0.4877603508349946,0.0,376.48,1235.1599999999999,1822.08
7.05042,0.0,18.1,0.0,0.614,6.103,85.1,2.0218,24.0,666.0,20.2,2.52,23.29,13.4,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.376996,37.246609,5929.741000000002,0.0,2.89591193827178,-0.4877603508349946,0.0,242.54000000000002,1981.9789999999998,1140.34
8.79212,0.0,18.1,0.0,0.584,5.565,70.6,2.0635,24.0,666.0,20.2,3.65,17.16,11.7,0.0,0.0,0.0,0.0,0.0,0.0,327.61000000000007,0.0,0.34105599999999997,30.969225000000005,5929.741000000002,0.0,2.89591193827178,-0.53785429615391,0.0,211.77,1211.4959999999999,826.0199999999999
